id_estudiante,promedio_general,promedio_actual,asistencia_promedio,materias_reprobadas,materias_recursadas,materias_inscritas,materias_aprobadas,cuatrimestre_actual,cuatrimestres_retraso,parciales_reprobados,calificacion_minima_parcial,calificacion_maxima_parcial,beneficiario_beca,turno,preferencia_carrera,foraneo,trabaja,edad_ingreso,desercion
ISW-2023-02550,7.81,7.58,0.7695,2,2,6,5,2,0,8,5.0,8.9,0,0,0,0,1,26,1
ISW-2020-02551,8.44,8.19,0.9464,0,0,7,14,3,0,8,5.2,9.3,1,1,0,1,0,23,0
ISW-2019-02552,9.68,9.72,0.9358,0,0,5,14,3,0,5,8.8,10.0,0,0,0,0,0,19,0
ISW-2025-02553,8.03,8.19,0.9721,2,2,6,19,4,1,25,5.5,8.6,0,1,0,0,0,23,0
ISW-2021-02554,7.52,7.56,0.8828,2,2,6,54,9,0,55,5.8,8.9,0,1,0,1,1,20,0
ISW-2019-02555,9.18,9.25,0.9206,0,0,5,7,2,1,0,5.9,10.0,0,3,0,0,0,22,0
ISW-2020-02556,9.17,8.76,0.7066,0,0,6,28,5,0,26,7.4,10.0,1,0,0,0,0,25,0
ISW-2019-02557,7.57,7.06,0.7403,0,0,7,0,1,0,0,5.6,8.8,0,0,2,0,0,21,0
ISW-2018-02558,7.44,7.09,0.6926,3,1,5,4,2,1,12,5.9,8.0,0,0,2,1,0,23,1
ISW-2020-02559,8.72,8.6,0.8795,0,0,5,14,3,1,13,6.6,9.6,1,1,0,0,1,19,0
ISW-2020-02560,8.29,8.42,0.8324,0,0,6,0,1,0,0,5.6,9.5,1,0,1,1,0,20,0
ISW-2024-02561,6.94,7.25,0.9141,2,1,5,19,4,1,29,4.4,7.7,1,0,0,1,0,21,0
ISW-2025-02562,6.5,6.54,0.8779,3,2,6,25,5,1,54,3.5,7.5,0,0,2,0,0,25,0
ISW-2025-02563,8.06,8.52,0.8046,0,0,6,28,5,0,10,7.4,9.2,0,1,2,0,1,18,0
ISW-2021-02564,8.87,8.8,0.9117,1,1,5,13,3,1,9,6.4,10.0,0,3,1,0,1,19,0
ISW-2025-02565,8.95,8.83,0.9269,0,0,6,21,4,1,9,5.9,9.9,0,0,1,0,0,21,0
ISW-2019-02566,9.79,9.39,0.8863,1,0,5,6,2,1,0,8.2,10.0,1,0,0,0,1,20,0
ISW-2020-02567,8.08,8.82,0.8306,0,0,6,0,1,0,0,7.1,10.0,0,0,0,0,1,22,0
ISW-2018-02568,8.82,9.2,0.8585,0,0,7,0,1,0,0,7.7,10.0,0,0,0,0,0,25,0
ISW-2025-02569,8.53,8.92,0.9385,0,0,6,21,4,1,9,5.8,10.0,1,3,0,1,0,23,0
ISW-2020-02570,7.99,7.86,0.8609,4,2,1,59,10,1,61,5.9,8.5,1,1,1,0,0,22,1
ISW-2018-02571,9.8,9.35,0.8554,0,0,7,0,1,0,0,6.5,10.0,0,1,0,0,1,20,0
ISW-2023-02572,7.41,7.48,0.6765,3,2,6,18,4,0,39,6.4,9.1,1,3,0,0,0,20,1
ISW-2025-02573,7.38,7.6,0.8944,4,2,5,24,5,2,29,4.6,8.6,0,1,1,0,0,18,1
ISW-2020-02574,8.79,8.64,0.8946,0,0,7,35,6,1,12,5.6,9.8,0,0,1,0,0,18,0
ISW-2022-02575,7.52,7.3,0.699,3,3,6,11,3,1,26,5.4,9.0,0,1,1,1,0,22,1
ISW-2020-02576,9.31,10.0,0.8713,0,0,6,21,4,0,0,9.1,10.0,1,0,0,0,1,19,0
ISW-2024-02577,8.18,8.74,0.8993,1,1,7,27,5,1,11,6.7,9.4,1,0,2,0,0,22,0
ISW-2022-02578,9.09,8.81,0.6517,1,1,6,41,7,0,43,7.2,10.0,0,3,0,1,0,24,0
ISW-2022-02579,8.96,9.02,0.939,0,0,5,0,1,0,0,7.4,10.0,0,0,1,0,1,27,0
ISW-2019-02580,6.13,6.35,0.8289,3,2,7,46,8,1,92,4.1,8.0,0,1,0,1,1,21,0
ISW-2025-02581,8.54,8.63,0.8987,0,0,5,0,1,0,0,7.0,9.6,0,0,0,0,1,22,0
ISW-2020-02582,7.41,7.89,0.8678,1,0,7,34,6,1,21,4.7,8.9,1,0,2,1,1,27,0
ISW-2020-02583,8.72,8.96,0.8484,0,0,7,0,1,0,0,6.4,9.7,0,1,0,1,0,18,0
ISW-2024-02584,8.6,8.73,0.912,0,0,5,0,1,0,0,5.8,10.0,1,2,0,1,0,27,0
ISW-2020-02585,8.76,9.35,0.9146,0,0,5,0,1,0,0,8.2,10.0,0,1,0,0,1,19,0
ISW-2023-02586,7.35,7.32,0.8611,0,0,7,14,3,1,14,6.1,8.4,0,0,2,0,1,23,1
ISW-2021-02587,6.0,5.98,0.8701,3,3,6,4,2,1,13,2.9,7.4,0,0,2,1,0,21,0
ISW-2020-02588,9.99,10.0,0.8966,0,0,7,0,1,0,0,6.7,10.0,1,1,0,0,0,27,0
ISW-2021-02589,7.03,6.69,0.8436,2,1,5,12,3,0,27,3.8,7.5,0,1,1,0,1,24,1
ISW-2024-02590,7.85,7.75,0.8641,0,0,6,14,3,0,15,6.1,8.6,0,2,0,0,0,27,0
ISW-2025-02591,9.53,9.2,0.8351,0,0,7,28,5,0,8,7.0,9.7,0,1,1,0,1,25,0
ISW-2018-02592,8.65,8.58,0.96,2,1,7,40,7,0,22,5.9,9.0,1,2,0,0,1,27,1
ISW-2023-02593,8.61,8.5,0.855,0,0,6,21,4,0,16,7.6,9.5,1,2,0,0,0,22,0
ISW-2019-02594,9.03,9.25,0.8823,0,0,6,0,1,0,0,6.8,10.0,1,0,1,0,1,22,0
ISW-2019-02595,8.11,8.01,0.8771,0,0,5,7,2,0,3,5.4,9.3,0,1,2,0,1,21,0
ISW-2021-02596,8.33,8.23,0.7306,3,1,5,46,8,1,57,5.4,9.1,1,1,0,0,0,22,0
ISW-2024-02597,9.0,8.7,0.9075,0,0,7,0,1,0,0,6.2,9.8,0,3,0,0,0,28,0
ISW-2023-02598,7.31,6.92,0.9307,2,1,7,12,3,1,21,3.9,7.5,1,0,2,1,1,21,0
ISW-2022-02599,6.86,6.79,0.8345,5,3,5,44,8,1,71,3.5,8.2,0,1,0,0,0,20,0
ISW-2023-02600,8.3,7.93,0.8832,0,0,7,56,9,1,50,6.2,9.0,0,0,0,0,1,26,0
ISW-2020-02601,9.22,9.76,0.9995,0,0,7,14,3,0,6,7.3,10.0,1,1,0,1,0,27,0
ISW-2022-02602,8.85,9.05,0.8643,1,0,5,20,4,0,8,6.1,10.0,1,3,0,0,1,20,0
ISW-2019-02603,6.47,7.1,0.801,1,1,6,13,3,0,17,3.9,7.5,0,3,0,0,1,22,0
ISW-2022-02604,8.19,8.62,0.9423,3,3,5,25,5,0,23,6.7,10.0,0,0,0,0,0,18,0
ISW-2022-02605,8.64,8.48,0.8239,0,0,7,0,1,0,0,5.1,10.0,1,0,0,0,1,20,0
ISW-2021-02606,7.81,8.03,0.7507,0,0,7,0,1,0,0,5.4,9.0,1,2,0,0,0,22,0
ISW-2018-02607,7.9,7.81,0.8702,1,1,6,20,4,1,29,4.4,9.3,1,1,2,0,0,28,0
ISW-2023-02608,8.87,8.54,0.7299,2,2,6,5,2,0,11,6.1,9.3,0,3,0,1,0,20,0
ISW-2025-02609,8.67,8.87,0.9044,0,0,7,21,4,1,9,5.4,10.0,0,0,1,0,0,19,0
ISW-2024-02610,8.31,8.24,0.9325,0,0,5,7,2,1,7,5.0,9.3,1,2,0,0,0,21,0
ISW-2018-02611,9.95,9.72,0.9793,1,0,5,41,7,1,36,7.7,10.0,1,1,0,0,0,23,0
ISW-2021-02612,9.48,9.39,0.9568,0,0,7,35,6,1,21,7.8,10.0,1,0,0,0,0,19,0
ISW-2020-02613,9.61,9.61,0.9147,1,0,5,13,3,1,2,6.8,10.0,0,0,0,0,0,18,0
ISW-2025-02614,6.8,7.33,0.8123,2,1,7,33,6,0,37,5.2,8.5,0,1,1,1,0,24,0
ISW-2019-02615,8.71,8.7,0.8709,0,0,6,7,2,1,3,7.5,9.3,0,0,0,1,1,23,0
ISW-2025-02616,8.94,8.85,0.7972,1,0,5,13,3,0,14,7.4,10.0,1,2,1,1,0,23,0
ISW-2025-02617,8.29,8.42,0.8631,0,0,5,0,1,0,0,6.1,9.6,0,1,2,0,1,23,0
ISW-2021-02618,7.65,7.84,0.8075,4,3,7,38,7,2,34,4.6,9.4,0,1,0,0,0,22,1
ISW-2018-02619,9.07,9.53,0.8987,0,0,6,35,6,1,15,6.8,10.0,1,0,2,0,0,21,0
ISW-2018-02620,8.55,8.67,0.9158,0,0,6,42,7,1,37,7.2,9.7,1,3,0,0,0,20,0
ISW-2018-02621,9.84,9.65,0.9527,0,0,7,42,7,0,14,8.4,10.0,0,1,0,0,0,22,0
ISW-2023-02622,8.4,8.41,0.7347,0,0,6,56,9,0,62,5.4,9.0,1,2,0,0,0,23,0
ISW-2022-02623,8.15,7.95,0.7475,1,1,7,6,2,1,14,5.1,9.2,0,2,2,0,1,18,0
ISW-2022-02624,9.2,8.58,0.8434,1,1,5,48,8,0,20,7.3,9.9,0,1,1,0,0,19,0
ISW-2019-02625,8.18,8.14,0.7459,4,4,7,17,4,1,26,5.3,8.6,0,3,2,0,0,25,0
ISW-2018-02626,10.0,9.9,0.8876,0,0,7,14,3,0,7,6.7,10.0,0,1,1,0,1,22,0
ISW-2022-02627,9.39,9.29,0.8681,1,1,5,20,4,1,7,6.9,10.0,1,1,0,0,0,19,0
ISW-2021-02628,8.47,8.45,0.9004,0,0,6,7,2,0,4,6.4,9.9,1,0,2,0,1,27,0
ISW-2019-02629,7.85,7.85,0.9227,1,1,6,6,2,0,8,5.6,9.3,0,0,2,0,1,18,0
ISW-2024-02630,6.64,7.39,0.8772,1,1,7,6,2,0,10,4.5,7.9,1,1,1,0,0,30,0
ISW-2021-02631,7.76,7.97,0.8372,0,0,7,0,1,0,0,4.7,9.3,0,0,1,0,0,18,0
ISW-2023-02632,8.02,8.04,0.7701,2,1,6,12,3,0,19,7.0,8.4,1,1,2,1,0,20,0
ISW-2022-02633,8.08,8.08,0.9225,1,1,7,41,7,1,26,6.2,9.8,1,3,0,0,1,20,0
ISW-2021-02634,6.94,7.4,0.8772,1,1,5,20,4,1,27,6.4,7.9,0,0,2,0,1,23,1
ISW-2025-02635,8.22,8.37,0.9279,0,0,6,14,3,1,7,7.5,10.0,0,0,2,0,0,21,0
ISW-2021-02636,8.15,7.83,0.8366,0,0,7,14,3,0,15,6.6,8.7,0,1,1,0,1,18,0
ISW-2024-02637,8.22,7.94,0.9188,2,1,7,12,3,0,16,7.1,8.9,0,0,0,0,0,24,0
ISW-2021-02638,8.65,8.49,0.9116,0,0,5,0,1,0,0,5.0,10.0,1,2,0,0,0,24,0
ISW-2020-02639,9.18,8.42,0.8625,0,0,6,35,6,0,31,6.7,10.0,0,1,2,0,0,23,0
ISW-2021-02640,7.65,7.34,0.8155,0,0,5,0,1,0,0,5.2,7.7,0,1,2,1,1,20,0
ISW-2021-02641,7.84,7.45,0.809,1,0,7,27,5,1,33,4.8,7.8,0,1,1,1,0,21,0
ISW-2023-02642,6.97,6.76,0.8524,4,2,7,24,5,2,45,4.1,8.2,1,1,2,0,1,24,1
ISW-2018-02643,9.53,9.13,0.9109,0,0,5,21,4,0,8,5.9,10.0,0,0,0,0,0,22,0
ISW-2022-02644,8.04,7.93,0.8406,3,1,7,39,7,0,41,6.0,8.5,1,0,2,1,1,23,0
ISW-2022-02645,7.66,7.28,0.8819,2,1,5,5,2,0,9,5.1,9.0,0,0,0,0,1,19,0
ISW-2020-02646,9.09,9.5,0.8268,0,0,6,42,7,0,8,7.7,10.0,0,2,0,1,1,21,0
ISW-2019-02647,10.0,9.8,0.8922,0,0,6,28,5,1,12,8.3,10.0,0,0,0,1,1,24,0
ISW-2018-02648,9.28,9.12,0.8589,1,0,5,34,6,0,16,7.7,9.9,0,0,0,0,0,23,0
ISW-2021-02649,8.6,8.59,0.9232,2,1,6,19,4,1,18,6.8,9.6,0,0,0,0,1,27,0
ISW-2023-02650,8.97,8.43,0.8308,0,0,5,35,6,0,21,6.3,9.0,1,0,1,0,1,19,0
ISW-2022-02651,7.93,7.7,0.8897,2,1,1,61,10,1,56,5.6,9.1,1,0,0,1,0,25,0
ISW-2021-02652,8.43,8.44,0.8969,0,0,5,14,3,1,13,6.7,10.0,0,2,1,0,1,26,0
ISW-2018-02653,9.57,9.54,0.8869,1,1,5,34,6,1,7,8.6,10.0,0,0,0,1,1,24,0
ISW-2025-02654,6.79,6.92,0.8358,2,2,7,26,5,1,54,3.7,7.7,0,1,2,0,1,22,0
ISW-2025-02655,8.35,8.7,0.8183,1,1,5,13,3,0,6,6.9,9.4,0,0,0,1,1,23,0
ISW-2021-02656,6.71,6.98,0.7619,0,0,7,49,8,0,92,5.2,8.4,1,1,1,1,0,23,0
ISW-2023-02657,8.91,9.52,0.9802,0,0,7,7,2,0,2,7.5,10.0,1,0,1,0,0,23,0
ISW-2021-02658,6.99,7.21,0.9585,1,1,6,20,4,0,25,4.6,7.7,1,1,0,0,0,25,0
ISW-2018-02659,7.93,7.77,0.5843,0,0,6,0,1,0,0,4.8,8.3,0,3,0,0,1,24,0
ISW-2024-02660,8.36,8.24,0.9021,1,1,6,6,2,0,8,5.4,9.4,0,0,0,1,1,23,0
ISW-2022-02661,6.96,6.98,0.7637,3,3,7,32,6,0,63,5.4,8.7,0,3,0,1,1,18,1
ISW-2025-02662,8.85,9.24,0.9057,0,0,5,7,2,1,2,7.6,10.0,1,0,0,0,0,20,0
ISW-2020-02663,8.17,7.63,0.8421,0,0,6,7,2,0,8,4.6,9.0,0,1,0,1,1,22,0
ISW-2018-02664,6.76,7.82,0.823,1,1,5,6,2,1,7,6.5,8.7,1,1,1,0,0,20,0
ISW-2022-02665,8.26,8.21,0.9328,1,1,7,13,3,0,11,6.8,8.9,0,0,0,0,0,25,0
ISW-2023-02666,9.59,8.7,0.8196,0,0,5,35,6,0,24,6.4,10.0,0,0,0,1,1,23,0
ISW-2018-02667,7.01,6.77,0.5654,11,7,5,31,7,2,74,5.9,7.7,1,0,0,0,1,21,0
ISW-2022-02668,7.76,7.99,0.8451,0,0,5,0,1,0,0,6.9,9.1,0,1,0,1,1,27,0
ISW-2025-02669,6.7,6.52,0.8955,1,0,7,20,4,0,43,4.4,7.9,0,0,0,0,1,21,0
ISW-2019-02670,9.24,9.12,0.8915,0,0,6,14,3,1,3,8.1,10.0,0,2,1,0,0,22,1
ISW-2021-02671,7.84,7.77,0.7623,0,0,5,21,4,0,34,5.0,8.7,1,0,1,0,0,23,0
ISW-2022-02672,9.77,9.07,0.9005,1,0,5,13,3,0,8,8.2,10.0,0,3,0,0,1,21,0
ISW-2022-02673,10.0,10.0,0.9009,2,2,6,5,2,1,3,7.2,10.0,1,0,0,0,0,20,0
ISW-2025-02674,7.67,7.59,0.8601,2,2,7,12,3,0,13,5.8,8.7,0,1,0,1,1,18,0
ISW-2023-02675,8.57,8.37,0.8597,0,0,7,21,4,1,17,5.8,9.5,0,0,1,0,0,24,0
ISW-2022-02676,8.04,8.06,0.9318,1,1,7,13,3,0,12,5.2,8.5,0,0,0,0,0,23,0
ISW-2024-02677,7.5,7.7,0.8732,2,1,6,12,3,0,10,4.3,8.4,0,0,2,0,1,24,1
ISW-2023-02678,9.04,9.2,0.9186,0,0,7,35,6,0,16,6.9,10.0,1,1,1,0,1,21,0
ISW-2023-02679,8.68,8.43,0.8443,1,1,7,27,5,0,16,4.9,9.0,1,0,1,0,0,18,0
ISW-2020-02680,7.89,7.76,0.8098,1,1,7,6,2,0,7,6.1,9.1,1,1,0,1,0,18,0
ISW-2021-02681,7.83,8.03,0.7337,3,2,6,32,6,0,49,6.8,8.7,1,3,2,1,0,22,0
ISW-2025-02682,8.12,7.75,0.886,2,1,7,40,7,1,41,6.1,8.6,0,0,0,0,0,25,0
ISW-2021-02683,7.79,7.77,0.816,0,0,5,0,1,0,0,4.4,9.2,0,0,0,0,1,26,0
ISW-2023-02684,8.27,7.96,0.7365,1,1,6,20,4,1,32,4.9,9.1,1,0,2,0,0,21,0
ISW-2024-02685,7.3,7.46,0.8542,2,2,5,5,2,0,7,4.3,9.0,0,0,1,0,0,19,0
ISW-2022-02686,8.79,8.76,0.8922,1,1,5,27,5,1,31,6.9,10.0,1,1,0,1,1,19,0
ISW-2019-02687,9.8,9.82,0.9346,0,0,5,7,2,1,4,8.2,10.0,0,1,0,0,1,25,0
ISW-2019-02688,8.68,8.72,0.8658,1,0,7,27,5,1,10,6.5,9.5,0,0,0,1,0,24,0
ISW-2022-02689,6.83,6.97,0.7116,1,1,6,6,2,0,12,4.3,8.7,0,0,2,0,1,20,1
ISW-2025-02690,8.56,8.42,0.8919,1,0,7,13,3,0,10,6.2,9.1,0,1,0,1,0,21,0
ISW-2023-02691,8.57,8.56,0.9488,4,2,6,45,8,1,20,7.6,9.8,0,0,0,1,0,19,0
ISW-2019-02692,7.34,7.38,0.6067,0,0,5,7,2,0,14,6.6,8.9,0,1,0,1,1,25,0
ISW-2021-02693,6.79,7.45,0.8701,2,1,5,40,7,0,35,5.0,8.3,0,3,2,1,0,20,1
ISW-2019-02694,6.22,6.09,0.9174,5,4,1,58,10,2,119,2.6,7.5,0,0,1,0,1,26,1
ISW-2023-02695,6.04,6.02,0.8278,2,2,7,40,7,0,83,5.0,6.8,0,1,0,1,1,25,1
ISW-2021-02696,9.07,9.29,0.9021,0,0,5,0,1,0,0,7.9,10.0,0,2,2,0,1,21,0
ISW-2023-02697,8.66,8.76,0.7934,4,2,5,31,6,2,40,6.4,9.3,0,1,0,0,0,22,1
ISW-2020-02698,7.45,7.88,0.9187,0,0,7,0,1,0,0,4.7,8.6,1,2,1,0,0,24,0
ISW-2021-02699,8.42,8.43,0.7819,4,3,7,3,2,1,12,6.8,9.2,0,2,1,0,1,23,1
ISW-2025-02700,8.22,8.23,0.9166,0,0,6,42,7,0,29,5.3,9.4,0,1,0,1,1,23,0
ISW-2025-02701,7.73,8.0,0.8261,1,0,6,27,5,0,11,5.2,8.5,0,1,1,0,1,23,0
ISW-2018-02702,8.49,8.79,0.8649,1,1,7,13,3,1,8,6.5,10.0,0,1,2,0,0,20,0
ISW-2021-02703,8.29,8.45,0.859,0,0,7,7,2,1,5,7.0,9.1,0,1,0,0,1,22,0
ISW-2022-02704,8.96,8.43,0.8796,0,0,7,35,6,0,23,6.2,9.5,0,1,0,0,0,27,0
ISW-2021-02705,8.0,7.97,0.8018,0,0,7,28,5,0,22,6.8,8.8,0,0,2,1,0,20,0
ISW-2020-02706,8.33,8.43,0.8954,0,0,7,14,3,1,9,6.5,8.7,0,2,0,1,0,23,0
ISW-2022-02707,7.18,7.58,0.748,2,1,6,40,7,0,64,4.3,9.4,0,0,0,0,1,18,1
ISW-2025-02708,9.23,9.63,0.9019,0,0,5,7,2,1,4,8.2,10.0,0,0,0,0,0,21,0
ISW-2018-02709,7.94,8.1,0.8684,0,0,7,0,1,0,0,7.1,9.6,0,0,2,0,0,20,0
ISW-2020-02710,8.88,8.96,0.8401,0,0,6,21,4,0,12,5.8,10.0,0,0,1,0,1,17,0
ISW-2018-02711,6.66,6.71,0.9373,2,1,7,54,9,1,84,5.7,8.2,0,1,2,0,1,23,0
ISW-2024-02712,8.33,8.68,0.9225,0,0,6,7,2,1,7,7.1,9.8,1,0,0,1,0,25,0
ISW-2025-02713,7.36,7.32,0.868,0,0,6,7,2,0,9,4.6,8.6,0,1,2,0,1,24,0
ISW-2021-02714,7.18,7.83,0.7875,0,0,6,0,1,0,0,5.3,8.8,0,1,0,0,1,22,0
ISW-2021-02715,8.26,8.19,0.8159,1,1,5,41,7,1,22,5.3,9.6,0,0,1,1,0,24,0
ISW-2023-02716,7.94,8.34,0.7697,0,0,7,7,2,1,8,6.0,9.9,0,0,1,0,1,22,0
ISW-2022-02717,8.08,8.29,0.7534,1,1,5,13,3,0,31,6.4,10.0,0,1,0,1,1,20,0
ISW-2018-02718,6.9,7.04,0.9328,5,2,1,58,10,1,108,3.9,7.9,1,1,1,0,1,27,0
ISW-2021-02719,9.56,9.04,0.9268,0,0,5,0,1,0,0,5.9,10.0,1,0,0,0,0,25,0
ISW-2025-02720,7.51,7.86,0.7481,2,1,7,19,4,1,37,5.2,8.8,0,0,0,0,1,19,1
ISW-2025-02721,7.56,7.17,0.9199,3,2,6,11,3,0,20,4.7,8.2,0,0,1,0,1,18,1
ISW-2023-02722,9.92,9.85,0.911,0,0,7,35,6,1,7,6.9,10.0,1,0,0,1,1,22,0
ISW-2024-02723,9.25,9.22,0.8435,0,0,5,7,2,1,0,5.9,10.0,0,0,1,0,0,26,0
ISW-2024-02724,7.77,8.16,0.8422,2,1,7,12,3,0,9,6.1,8.5,0,3,0,0,0,26,0
ISW-2024-02725,7.21,7.19,0.8461,0,0,7,0,1,0,0,4.0,7.8,1,0,0,1,1,23,0
ISW-2021-02726,8.6,8.57,0.7937,1,1,5,27,5,0,35,6.7,10.0,0,0,1,0,0,21,0
ISW-2018-02727,7.85,8.16,0.7567,0,0,6,35,6,1,51,6.6,9.1,0,2,0,0,1,25,0
ISW-2020-02728,7.84,7.91,0.8489,0,0,5,0,1,0,0,4.9,8.6,0,1,2,1,0,26,0
ISW-2025-02729,7.48,7.73,0.8303,0,0,6,7,2,1,6,5.1,9.5,0,0,2,0,1,26,0
ISW-2018-02730,8.77,8.81,0.9334,1,1,5,41,7,1,13,6.7,9.2,0,1,0,1,0,24,0
ISW-2020-02731,9.94,9.69,0.9365,0,0,5,0,1,0,0,7.1,10.0,0,3,0,0,1,19,0
ISW-2021-02732,7.49,7.84,0.9304,1,1,5,6,2,0,5,5.4,9.1,0,0,0,1,1,22,0
ISW-2019-02733,8.15,8.15,0.9116,2,2,6,19,4,1,21,6.8,9.4,0,0,1,0,0,24,0
ISW-2020-02734,9.67,10.0,0.9249,0,0,6,7,2,1,3,8.8,10.0,0,2,0,0,0,22,0
ISW-2018-02735,5.6,5.81,0.6285,3,2,5,4,2,0,8,4.5,6.3,1,2,2,1,1,23,1
ISW-2021-02736,7.11,7.31,0.7198,0,0,5,14,3,1,28,4.1,8.2,0,3,2,0,1,23,0
ISW-2025-02737,6.9,7.32,0.8631,0,0,6,0,1,0,0,4.4,8.5,1,0,0,0,1,25,0
ISW-2020-02738,8.73,8.39,0.8967,2,1,7,12,3,1,4,6.4,9.8,0,3,1,0,0,23,0
ISW-2019-02739,8.77,8.9,0.8024,0,0,5,28,5,1,13,7.3,10.0,0,0,0,0,1,24,0
ISW-2022-02740,6.74,6.65,0.7721,1,1,5,20,4,1,40,3.3,8.4,0,1,0,0,1,21,1
ISW-2023-02741,7.32,7.58,0.861,0,0,6,0,1,0,0,6.4,9.3,0,2,0,0,0,24,0
ISW-2018-02742,9.0,8.67,0.8178,0,0,6,35,6,0,19,7.2,9.5,0,0,1,0,0,20,0
ISW-2023-02743,9.68,9.79,0.9344,0,0,5,0,1,0,0,7.3,10.0,1,0,0,1,0,19,0
ISW-2019-02744,6.71,6.95,0.7993,3,1,7,25,5,0,49,5.1,8.4,1,1,2,1,1,23,0
ISW-2025-02745,8.55,8.59,0.823,0,0,7,7,2,1,3,5.7,9.3,1,2,0,1,1,20,0
ISW-2024-02746,7.82,7.87,0.9613,1,1,5,34,6,0,27,6.1,8.5,0,0,1,0,0,25,0
ISW-2019-02747,6.95,6.85,0.7333,0,0,7,0,1,0,0,4.3,7.8,0,2,2,0,0,25,0
ISW-2021-02748,7.39,7.37,0.8818,0,0,5,0,1,0,0,6.2,8.6,0,0,1,0,0,21,0
ISW-2023-02749,7.91,7.59,0.9233,5,2,6,9,3,1,8,4.6,8.8,0,0,0,0,0,27,0
ISW-2021-02750,8.68,9.16,0.8794,0,0,5,0,1,0,0,7.7,10.0,1,0,0,0,1,18,0
ISW-2022-02751,8.27,8.36,0.8729,2,1,7,5,2,0,2,6.5,10.0,1,3,0,1,1,20,0
ISW-2023-02752,7.17,7.03,0.751,4,3,5,24,5,2,56,5.2,8.3,0,0,0,1,0,27,1
ISW-2025-02753,7.76,7.88,0.8804,2,2,6,33,6,1,37,5.3,9.6,1,1,2,0,0,27,0
ISW-2018-02754,9.05,9.12,0.9296,0,0,6,0,1,0,0,5.8,10.0,1,0,0,0,0,23,0
ISW-2022-02755,10.0,9.81,0.956,0,0,5,42,7,1,15,8.9,10.0,0,3,0,0,1,24,0
ISW-2024-02756,6.91,7.46,0.8773,1,0,7,34,6,1,30,6.2,8.6,1,2,1,0,0,21,0
ISW-2022-02757,9.47,9.07,0.8293,1,1,5,41,7,0,14,6.9,10.0,0,0,0,0,0,25,0
ISW-2023-02758,6.11,6.47,0.7262,0,0,7,28,5,0,59,5.5,7.3,0,0,2,1,1,26,1
ISW-2022-02759,8.21,8.55,0.9001,0,0,6,28,5,0,17,6.1,9.8,0,0,0,0,1,24,0
ISW-2024-02760,8.6,8.51,0.8484,2,2,6,12,3,1,5,5.1,10.0,0,0,0,0,1,22,0
ISW-2025-02761,8.57,9.05,0.9068,0,0,5,21,4,1,8,7.9,10.0,0,2,1,1,0,26,0
ISW-2025-02762,8.56,8.91,0.7601,1,0,7,48,8,0,55,7.7,10.0,1,1,0,1,0,23,0
ISW-2024-02763,9.13,9.08,0.8352,0,0,7,0,1,0,0,6.4,10.0,0,0,2,1,1,18,0
ISW-2020-02764,8.22,8.09,0.8606,0,0,6,7,2,0,4,4.9,9.5,0,1,0,0,1,22,0
ISW-2025-02765,7.92,8.37,0.8392,0,0,6,0,1,0,0,5.6,8.8,0,1,0,0,1,24,0
ISW-2020-02766,8.37,7.76,0.8116,0,0,7,49,8,0,51,4.7,8.4,0,0,0,1,1,21,0
ISW-2023-02767,6.22,6.9,0.7221,5,4,5,9,3,1,29,5.8,7.3,1,0,0,1,0,24,1
ISW-2023-02768,7.26,7.24,0.7875,3,1,6,25,5,0,39,4.4,8.5,0,0,1,1,1,26,1
ISW-2022-02769,8.41,8.4,0.9938,0,0,5,35,6,0,25,5.9,9.7,1,1,0,0,0,23,0
ISW-2019-02770,7.64,7.36,0.7601,0,0,1,63,10,0,110,6.5,7.8,0,0,1,1,0,26,0
ISW-2019-02771,8.14,7.37,0.9355,0,0,5,0,1,0,0,4.0,8.9,0,1,2,0,0,27,0
ISW-2023-02772,8.51,8.18,0.8938,0,0,6,35,6,0,23,5.0,9.3,0,0,0,0,0,24,0
ISW-2024-02773,8.62,8.64,0.7857,1,1,7,41,7,0,53,7.8,10.0,0,1,1,0,0,18,0
ISW-2018-02774,9.18,9.32,0.9221,0,0,6,0,1,0,0,8.4,9.7,1,0,0,0,0,21,0
ISW-2022-02775,8.02,7.75,0.8118,2,1,6,26,5,1,28,5.1,9.0,0,1,2,0,0,25,1
ISW-2020-02776,8.52,8.51,0.8176,1,1,5,6,2,1,4,6.9,9.0,0,0,0,0,1,21,0
ISW-2021-02777,8.45,8.33,0.8941,1,0,6,20,4,0,15,7.3,8.7,0,0,1,1,1,19,0
ISW-2020-02778,8.5,8.59,0.8696,1,1,5,13,3,1,13,7.4,9.4,1,0,0,0,0,19,0
ISW-2023-02779,8.65,8.91,0.8091,0,0,6,7,2,1,5,5.7,10.0,0,1,0,0,0,24,0
ISW-2024-02780,7.58,7.76,0.8961,0,0,5,0,1,0,0,6.3,9.3,1,2,0,1,1,25,0
ISW-2019-02781,7.88,8.05,0.9096,0,0,5,0,1,0,0,5.5,9.3,1,0,0,0,0,18,0
ISW-2019-02782,9.7,9.17,0.9176,0,0,6,0,1,0,0,7.9,10.0,0,1,2,0,1,21,0
ISW-2022-02783,8.4,8.16,0.8821,1,1,6,20,4,1,13,6.5,8.9,0,1,0,1,0,21,0
